Date;GID;Pos;Name;Starter;DK Pts;DK Salary;Team;H/A;Oppt;Team Score;Oppt Score;Minutes;Stat line
20151227;4269;SG;Bradley, Avery;1;14.25;$5,100;bos;H;nyk;100;91;31.20;6pt 1rb 2as 1st 1bl 3-7fg
20151227;4036;SG;Young, Nick;;14;$3,500;lal;A;mem;96;112;17.15;7pt 2rb 1st 1bl 1trey 2-7fg 2-2ft
20151227;4515;SG;Waiters, Dion;;12.25;$3,800;okc;H;den;122;112;18.92;4pt 5rb 1st 2-5fg
20151227;4677;PG;Smart, Marcus;;11.75;$4,700;bos;H;nyk;100;91;13.07;6pt 3rb 1as 1trey 2-6fg 1-1ft
20151227;3858;PG;Foye, Randy;;10.5;$4,300;den;A;okc;112;122;22.68;4pt 2rb 3as 1to 2-5fg
20151227;3970;SG;Afflalo, Arron;1;10.5;$4,900;nyk;A;bos;91;100;33.28;4pt 4rb 1as 2-10fg
20151227;4190;SG;Henderson, Gerald;;10.5;$3,500;por;A;sac;98;94;20.43;5pt 2rb 1as 1bl 2to 1trey 2-8fg
20151227;3816;PG;Williams, Louis;1;8.5;$5,200;lal;A;mem;96;112;30.23;5pt 1as 1bl 1to 1trey 2-10fg
20151227;3740;PG;Calderon, Jose;1;7.5;$3,800;nyk;A;bos;91;100;21.60;2pt 2rb 1as 1st 1to 1-3fg
20151227;4672;PG;Smith, Russ;;7.5;$3,000;mem;H;lal;112;96; 6.85;0pt 2rb 2st 1bl 2to 0-1fg 0-2ft
20151227;4589;SG;McLemore, Ben;1;7;$3,700;sac;H;por;94;98;19.18;5pt 2rb 2to 1trey 1-1fg 2-2ft
20151227;3681;SG;Vujacic, Sasha;;5.5;$3,000;nyk;A;bos;91;100;14.72;4pt 2rb 2to 1-3fg 2-2ft
20151227;4115;SG;Morrow, Anthony;;5.5;$3,100;okc;H;den;122;112; 5.63;4pt 1as 2-3fg
20151227;2448;SG;Carter, Vince;;5;$3,000;mem;H;lal;112;96;13.67;2pt 2as 1-3fg
20151227;4564;PG;Curry, Seth;;3.75;$3,000;sac;H;por;94;98; 8.87;1pt 1rb 1st 1to 0-2fg 1-2ft
20151227;4825;SG;Hunter, R.J.;;3.5;$3,000;bos;H;nyk;100;91; 7.13;1pt 2rb 0-2fg 1-2ft
20151227;4803;PG;Huertas, Marcelo;;2.75;$3,000;lal;A;mem;96;112; 7.30;0pt 1rb 1as 0-2fg
20151227;4078;PG;Augustin, D.J.;;1.5;$3,100;okc;H;den;122;112; 5.80;0pt 1as 0-1fg
20151227;4873;PG;Grant, Jerian;;0;$3,000;nyk;A;bos;91;100;DNP;0pt
20151227;4823;PG;Rozier, Terry;;0;$3,000;bos;H;nyk;100;91;DNP;0pt
20151227;4773;PG;Mudiay, Emmanuel;;0;$5,400;den;A;okc;112;122;DNP;0pt
20151227;3141;SG;Miller, Mike;;0;$3,000;den;A;okc;112;122;DNP;0pt
20151227;4727;SG;Adams, Jordan;;0;$3,000;mem;H;lal;112;96;DNP;0pt
20151227;4262;SG;Anderson, James;;0;$3,000;sac;H;por;94;98;DNP;0pt
20151227;4679;SG;Young, James;;0;$3,000;bos;H;nyk;100;91;DNP;0pt
20151227;4697;SG;Ennis, James;;0;$3,000;mem;H;lal;112;96;NA;0pt
20151227;4523;PG;Lillard, Damian;;0;$8,800;por;A;sac;98;94;NA;0pt
20151227;3986;SF;Durant, Kevin;1;51.25;$10,000;okc;H;den;122;112;38.93;26pt 5rb 10as 1bl 2to 3trey 11-21fg 1-1ft
20151227;4274;PF;Cousins, DeMarcus;1;51;$9,900;sac;H;por;94;98;37.47;36pt 6rb 2as 1st 2bl 5to 2trey 12-26fg 10-12ft
20151227;3510;SF;Anthony, Carmelo;1;46;$8,200;nyk;A;bos;91;100;35.42;29pt 10rb 2as 2to 2trey 11-26fg 5-7ft
20151227;4456;PF;Faried, Kenneth;1;45.25;$6,000;den;A;okc;112;122;28.80;25pt 11rb 1as 2bl 1to 12-20fg 1-2ft
20151227;4871;PF;Porzingis, Kristaps;1;41.5;$7,400;nyk;A;bos;91;100;28.03;16pt 12rb 2st 3bl 2to 4-13fg 8-8ft
20151227;4798;PF;Nance, Larry;1;37.25;$3,700;lal;A;mem;96;112;24.63;17pt 11rb 1as 2st 1to 8-12fg 1-2ft
20151227;4209;SF;Casspi, Omri;1;36.5;$5,900;sac;H;por;94;98;36.60;14pt 10rb 1as 1st 2bl 1to 3trey 5-8fg 1-2ft
20151227;4472;SF;Crowder, Jae;1;31.5;$6,000;bos;H;nyk;100;91;34.33;18pt 6rb 2as 1st 1to 3trey 6-11fg 3-5ft
20151227;4530;SF;Harkless, Maurice;;31.5;$3,200;por;A;sac;98;94;33.00;13pt 6rb 1as 3st 2bl 1to 6-9fg 1-1ft
20151227;4104;PF;Ibaka, Serge;1;31.5;$6,600;okc;H;den;122;112;31.45;19pt 4rb 1as 3bl 9-13fg 1-1ft
20151227;3992;SF;Green, Jeff;1;30;$5,400;mem;H;lal;112;96;24.52;17pt 4rb 4as 1bl 1to 1trey 6-10fg 4-6ft
20151227;3857;SF;Gay, Rudy;1;27;$6,900;sac;H;por;94;98;33.77;7pt 14rb 1as 1bl 2to 2-12fg 3-4ft
20151227;4680;PF;Randle, Julius;;26.75;$5,600;lal;A;mem;96;112;23.37;9pt 13rb 1as 1to 1trey 3-8fg 2-6ft
20151227;4581;PF;Green, JaMychal;;24.5;$3,200;mem;H;lal;112;96;27.37;7pt 8rb 1as 1st 2bl 1to 1trey 3-7fg 0-2ft
20151227;3768;PF;Johnson, Amir;1;23.75;$4,400;bos;H;nyk;100;91;22.42;8pt 7rb 1as 1st 2bl 1to 4-7fg
20151227;3314;PF;Randolph, Zach;;20.75;$5,700;mem;H;lal;112;96;20.48;16pt 3rb 1st 2to 7-8fg 2-2ft
20151227;4384;SF;Thomas, Lance;;19;$4,100;nyk;A;bos;91;100;17.13;10pt 2rb 1as 2st 2trey 3-6fg 2-2ft
20151227;4416;SF;Williams, Derrick;;18;$3,100;nyk;A;bos;91;100;23.02;10pt 4rb 1as 1st 1to 4-8fg 2-3ft
20151227;3474;SF;Barnes, Matt;1;18;$5,800;mem;H;lal;112;96;21.73;5pt 8rb 2as 1to 1trey 2-3fg
20151227;4187;PF;Jerebko, Jonas;;14.25;$3,200;bos;H;nyk;100;91;19.18;7pt 3rb 2as 1trey 2-3fg 2-3ft
20151227;4710;SF;Papanikolaou, Kostas;1;11;$3,300;den;A;okc;112;122;13.33;3pt 3as 2st 2to 1trey 1-2fg
20151227;4080;PF;Arthur, Darrell;;11;$4,200;den;A;okc;112;122;19.20;5pt 2rb 1as 1st 1to 1trey 1-5fg 2-2ft
20151227;4648;SF;Kelly, Ryan;;10.75;$3,000;lal;A;mem;96;112; 6.85;7pt 3rb 1to 1trey 2-5fg 2-2ft
20151227;4261;SF;Aminu, Al-Farouq;1;10.75;$5,100;por;A;sac;98;94;22.62;5pt 3rb 2st 4to 2-8fg 1-2ft
20151227;3733;PF;Bass, Brandon;;10.5;$3,400;lal;A;mem;96;112;15.35;2pt 2rb 1st 2bl 1-2fg
20151227;4801;SF;Brown, Anthony;;10;$3,100;lal;A;mem;96;112; 7.30;2pt 4rb 1as 1st 1to 0-4fg 2-2ft
20151227;4761;PF;Vonleh, Noah;1;9.75;$3,100;por;A;sac;98;94;13.78;2pt 3rb 2st 1-6fg
20151227;4529;PF;O'Quinn, Kyle;;9.25;$3,400;nyk;A;bos;91;100;10.75;4pt 3rb 2as 3to 2-6fg
20151227;3619;SF;Allen, Tony;;6;$3,400;mem;H;lal;112;96;19.13;4pt 2rb 1to 2-6fg
20151227;4850;PF;Martin, Jarell;;2;$3,000;mem;H;lal;112;96; 5.82;2pt 1-3fg
20151227;4726;SF;Early, Cleanthony;;0;$3,000;nyk;A;bos;91;100; 0.10;0pt
20151227;4460;SF;Singler, Kyle;;0;$3,000;okc;H;den;122;112;DNP;0pt
20151227;3895;SF;Novak, Steve;;0;$3,000;okc;H;den;122;112;DNP;0pt
20151227;3401;SF;Butler, Caron;;0;$3,000;sac;H;por;94;98;DNP;0pt
20151227;4314;PF;Seraphin, Kevin;;0;$3,000;nyk;A;bos;91;100;DNP;0pt
20151227;4812;PF;Alexander, Cliff;;0;$3,000;por;A;sac;98;94;DNP;0pt
20151227;4814;SF;Montero, Luis;;0;$3,000;por;A;sac;98;94;DNP;0pt
20151227;4816;SF;Dukan, Duje;;0;$3,000;sac;H;por;94;98;DNP;0pt
20151227;4030;PF;Hickson, J.J.;;0;$3,600;den;A;okc;112;122;DNP;0pt
20151227;4496;PF;Acy, Quincy;;0;$3,000;sac;H;por;94;98;DNP;0pt
20151227;4811;SF;Connaughton, Pat;;0;$3,000;por;A;sac;98;94;DNP;0pt
20151227;3772;PF;Lee, David;;0;$4,400;bos;H;nyk;100;91;NA;0pt
20151227;4082;SF;Gallinari, Danilo;;0;$6,700;den;A;okc;112;122;NA;0pt
20151227;4880;SF;Huestis, Josh;;0;$3,000;okc;H;den;122;112;NA;0pt
20151227;3001;SF;Peace, Metta World;;0;$3,300;lal;A;mem;96;112;NA;0pt
20151227;4034;PF;Wright, Brandan;;0;$3,200;mem;H;lal;112;96;NA;0pt
20151227;4824;PF;Mickey, Jordan;;0;$3,000;bos;H;nyk;100;91;NA;0pt
20151227;4739;PF;Moreland, Eric;;0;$3,000;sac;H;por;94;98;NA;0pt
20151227;3978;SF;Chandler, Wilson;;0;$5,500;den;A;okc;112;122;NA;0pt
20151227;4276;PF;Davis, Ed;;0;$4,300;por;A;sac;98;94;NA;0pt
20151227;3940;PF;Amundson, Louis;;0;$3,000;nyk;A;bos;91;100;NA;0pt
20151227;4725;PF;McGary, Mitch;;0;$3,000;okc;H;den;122;112;NA;0pt
20151227;4521;C;Leonard, Meyers;;34.75;$3,700;por;A;sac;98;94;30.37;16pt 11rb 2as 3to 4trey 5-11fg 2-2ft
20151227;4442;C;Kanter, Enes;;34.5;$4,500;okc;H;den;122;112;25.07;21pt 8rb 1st 1bl 1to 7-8fg 7-8ft
20151227;4583;C;Olynyk, Kelly;;31.25;$5,200;bos;H;nyk;100;91;21.33;11pt 9rb 2as 2st 1bl 1to 1trey 4-9fg 2-4ft
20151227;3990;C;Gasol, Marc;1;30.75;$7,300;mem;H;lal;112;96;23.28;16pt 3rb 6as 1st 7-11fg 2-2ft
20151227;4768;C;Lauvergne, Joffrey;1;24.5;$4,400;den;A;okc;112;122;30.65;18pt 4rb 1as 8-15fg 2-2ft
20151227;4112;C;Lopez, Robin;1;19.5;$3,900;nyk;A;bos;91;100;29.55;8pt 6rb 2as 1bl 2to 3-7fg 2-2ft
20151227;4607;C;Plumlee, Mason;1;19;$5,300;por;A;sac;98;94;22.00;4pt 6rb 3as 1st 1bl 2to 1-3fg 2-4ft
20151227;4772;C;Jokic, Nikola;;15.25;$4,400;den;A;okc;112;122;17.35;7pt 3rb 2as 1st 2to 1trey 3-7fg
20151227;4101;C;Hibbert, Roy;1;12.5;$4,500;lal;A;mem;96;112;25.80;5pt 4rb 2as 1to 0-3fg 5-6ft
20151227;4475;C;Sullinger, Jared;1;9.5;$5,800;bos;H;nyk;100;91;23.55;3pt 6rb 2to 1-9fg 1-2ft
20151227;4535;C;Sacre, Robert;;5.5;$3,200;lal;A;mem;96;112; 6.85;1pt 2rb 1bl 0-1fg 1-2ft
20151227;4574;C;Adams, Steven;1;4.75;$4,100;okc;H;den;122;112;21.93;2pt 3rb 2to 0-1fg 2-2ft
20151227;4109;C;Koufos, Kosta;;4.75;$4,100;sac;H;por;94;98;14.82;4pt 1rb 1to 2-4fg
20151227;4516;C;Zeller, Tyler;;1.25;$3,200;bos;H;nyk;100;91; 4.62;0pt 1rb 0-2fg
20151227;4681;C;Nurkic, Jusuf;;0;$5,000;den;A;okc;112;122;DNP;0pt
20151227;3545;C;Kaman, Chris;;0;$3,000;por;A;sac;98;94;DNP;0pt
20151227;4691;C;Black, Tarik;;0;$3,000;lal;A;mem;96;112;NA;0pt
20151227;4817;C;Cauley-Stein, Willie;;0;$3,300;sac;H;por;94;98;NA;0pt
20151227;3523;C;Collison, Nick;;-1;$3,000;okc;H;den;122;112;14.58;0pt 2to 0-2fg 0-2ft
20151228;4173;PG;Curry, Stephen;1;66;$10,700;gsw;H;sac;122;103;30.37;23pt 14rb 10as 2st 2to 6trey 7-16fg 3-4ft
20151228;4440;PG;Walker, Kemba;1;63.5;$7,300;cha;H;lal;108;98;42.10;38pt 6rb 5as 3st 2bl 2to 3trey 14-25fg 7-7ft
20151228;3891;PG;Lowry, Kyle;1;55;$8,300;tor;A;chi;97;104;40.10;28pt 6rb 9as 3st 3to 3trey 9-15fg 7-8ft
20151228;4321;PG;Wall, John;1;48.75;$9,700;was;H;lac;91;108;36.10;23pt 5rb 11as 1st 1bl 6to 1trey 10-23fg 2-3ft
20151228;4315;PG;Smith, Ishmael;1;45.25;$4,800;phi;A;uta;91;95;32.13;22pt 3rb 11as 2st 6to 1trey 8-21fg 5-5ft
20151228;4367;SG;Thompson, Klay;1;42.75;$7,300;gsw;H;sac;122;103;36.98;29pt 5rb 2as 1st 1bl 4to 5trey 10-22fg 4-6ft
20151228;4211;SG;DeRozan, DeMar;1;42.5;$7,600;tor;A;chi;97;104;35.77;19pt 8rb 8as 1st 1to 7-14fg 5-8ft
20151228;4185;SG;Ellington, Wayne;;42.25;$3,300;bkn;A;mia;111;105;32.55;26pt 7rb 2as 1st 2to 7trey 9-18fg 1-2ft
20151228;4228;PG;Collison, Darren;;42;$4,900;sac;A;gsw;103;122;33.28;13pt 6rb 11as 2st 2to 1trey 5-16fg 2-2ft
20151228;3786;PG;Paul, Chris;1;39.25;$9,000;lac;A;was;108;91;27.45;23pt 5rb 7as 2to 1trey 9-20fg 4-4ft
20151228;4414;PG;Rubio, Ricky;1;39.25;$6,600;min;A;sas;95;101;36.57;7pt 3rb 14as 4st 1to 2-9fg 3-4ft
20151228;3745;SG;Ellis, Monta;1;39.25;$5,600;ind;H;atl;93;87;36.25;26pt 3rb 2as 2st 1bl 3to 4trey 10-20fg 2-2ft
20151228;3571;SG;Wade, Dwyane;1;36;$6,800;mia;H;bkn;105;111;30.32;24pt 2rb 6as 1st 3to 7-11fg 10-12ft
20151228;3766;PG;Jack, Jarrett;1;35;$6,500;bkn;A;mia;111;105;30.32;18pt 4rb 6as 2st 3to 1trey 4-8fg 9-9ft
20151228;4207;SG;Evans, Tyreke;1;33.5;$7,800;nor;A;orl;89;104;29.88;16pt 4rb 8as 1to 2trey 6-12fg 2-2ft
20151228;4164;SG;Matthews, Wes;1;32;$5,100;dal;H;mil;103;93;32.42;22pt 4rb 2as 1to 5trey 6-10fg 5-6ft
20151228;4370;PG;Cole, Norris;;32;$3,300;nor;A;orl;89;104;30.00;17pt 8rb 3as 1st 4to 1trey 8-14fg
20151228;4076;PG;Bayless, Jerryd;;32;$4,900;mil;A;dal;93;103;26.78;19pt 2rb 7as 1st 5to 1trey 8-12fg 2-2ft
20151228;4297;PG;Lin, Jeremy;;31.5;$5,400;cha;H;lal;108;98;34.62;13pt 6rb 4as 1st 2bl 3to 1trey 5-10fg 2-3ft
20151228;4073;PG;Rose, Derrick;1;30.25;$6,000;chi;H;tor;104;97;28.80;20pt 1rb 4as 1bl 1to 3trey 7-16fg 3-4ft
20151228;4221;PG;Teague, Jeff;1;29.75;$6,300;atl;A;ind;87;93;35.12;18pt 5rb 4as 1st 6to 1trey 3-9fg 11-14ft
20151228;4704;SG;Wiggins, Andrew;1;29.5;$6,300;min;A;sas;95;101;37.37;18pt 6rb 1as 2st 3to 8-18fg 2-8ft
20151228;4382;PG;Knight, Brandon;1;29.25;$7,600;pho;H;cle;97;101;37.57;18pt 3rb 4as 1st 3to 2trey 7-18fg 2-2ft
20151228;4668;SG;Clarkson, Jordan;1;29;$5,300;lal;A;cha;98;108;35.03;8pt 6rb 6as 1st 1bl 1trey 2-14fg 3-4ft
20151228;4379;PG;Irving, Kyrie;1;28.75;$6,500;cle;A;pho;101;97;24.17;22pt 1rb 2as 1st 1to 2trey 7-16fg 6-6ft
20151228;3816;PG;Williams, Louis;1;28.5;$5,100;lal;A;cha;98;108;37.53;11pt 4rb 7as 1st 1to 1trey 4-13fg 2-2ft
20151228;3313;PG;Parker, Tony;1;28.5;$5,200;sas;H;min;101;95;30.98;12pt 4rb 7as 1bl 2to 2-9fg 8-12ft
20151228;3976;PG;Brooks, Aaron;;28.25;$3,400;chi;H;tor;104;97;26.93;17pt 3rb 5as 1to 1trey 6-13fg 4-5ft
20151228;1881;SG;Bryant, Kobe;1;28;$6,300;lal;A;cha;98;108;32.07;20pt 4rb 2as 3to 3trey 5-20fg 7-8ft
20151228;4615;PG;Burke, Trey;;26;$4,000;uta;H;phi;95;91;23.98;14pt 4rb 1as 1st 2bl 3to 2trey 5-15fg 2-2ft
20151228;3021;SG;Ginobili, Manu;;25.75;$4,200;sas;H;min;101;95;24.00;13pt 5rb 4as 2to 3trey 5-11fg
20151228;3669;SG;Smith, J.R.;1;25.75;$4,600;cle;A;pho;101;97;30.35;17pt 3rb 1as 1st 2to 5trey 5-11fg 2-2ft
20151228;3747;SG;Felton, Raymond;;25;$5,500;dal;H;mil;103;93;28.63;14pt 2rb 4as 1st 1trey 5-6fg 3-4ft
20151228;3116;SG;Crawford, Jamal;;24.5;$4,100;lac;A;was;108;91;27.05;21pt 2as 2to 3trey 9-12fg
20151228;4363;SG;Butler, Jimmy;1;24.5;$7,500;chi;H;tor;104;97;35.77;5pt 4rb 5as 2st 2bl 2to 2-7fg 1-2ft
20151228;4611;SG;Clark, Ian;;24;$3,000;gsw;H;sac;122;103;22.10;12pt 4rb 2st 1bl 2trey 5-9fg
20151228;4020;PG;Sessions, Ramon;;23.75;$4,200;was;H;lac;91;108;27.13;12pt 3rb 2as 3st 2to 4-10fg 4-7ft
20151228;4212;PG;Holiday, Jrue;;23.5;$5,600;nor;A;orl;89;104;25.80;11pt 2rb 4as 1st 1bl 1to 1trey 4-10fg 2-2ft
20151228;4092;PG;Dragic, Goran;1;23.25;$5,500;mia;H;bkn;105;111;34.27;9pt 3rb 5as 2st 3to 1trey 4-10fg
20151228;4655;PG;Larkin, Shane;;22.25;$4,000;bkn;A;mia;111;105;18.55;8pt 3rb 7as 1to 1trey 2-6fg 3-4ft
20151228;4490;SG;Middleton, Khris;1;21.5;$6,100;mil;A;dal;93;103;35.57;15pt 6rb 1as 5to 6-13fg 3-3ft
20151228;4072;SG;Mayo, O.J.;;21;$5,100;mil;A;dal;93;103;31.37;13pt 4rb 1st 1to 3trey 5-8fg
20151228;3651;PG;Livingston, Shaun;;21;$3,500;gsw;H;sac;122;103;26.08;8pt 4rb 3as 2st 1to 4-9fg
20151228;4744;SG;Hood, Rodney;1;20.5;$4,700;uta;H;phi;95;91;27.27;13pt 4rb 1as 1st 2to 4-15fg 5-5ft
20151228;4102;PG;Hill, George;1;20.5;$5,400;ind;H;atl;93;87;34.73;8pt 2rb 4st 1bl 1to 1trey 3-9fg 1-2ft
20151228;4245;PG;Mills, Patty;;19;$3,800;sas;H;min;101;95;19.18;11pt 4as 1st 1to 1trey 4-7fg 2-2ft
20151228;4670;SG;Eddie, Jarell;;19;$3,000;was;H;lac;91;108;18.30;8pt 2rb 1as 2st 1bl 2trey 2-7fg 2-2ft
20151228;4799;PG;Russell, D'Angelo;;18;$5,300;lal;A;cha;98;108;23.43;5pt 2rb 4as 3st 3to 2-5fg 1-2ft
20151228;4610;PG;Dellavedova, Matthew;;17.75;$4,800;cle;A;pho;101;97;24.02;8pt 1rb 5as 1st 4to 2trey 2-4fg 2-2ft
20151228;4333;SG;Millsap, Elijah;;17.5;$3,000;uta;H;phi;95;91;16.82;4pt 4rb 3as 1st 1bl 1-3fg 2-2ft
20151228;4706;PG;LaVine, Zach;;17.5;$5,000;min;A;sas;95;101;24.68;15pt 2as 1to 5-14fg 5-5ft
20151228;3882;PG;Barea, Jose;1;17.25;$5,000;dal;H;mil;103;93;24.78;8pt 1rb 5as 1trey 3-8fg 1-2ft
20151228;4885;SG;Booker, Devin;1;16.75;$3,500;pho;H;cle;97;101;29.02;10pt 3rb 3as 3to 5-6fg
20151228;4564;PG;Curry, Seth;;16;$3,000;sac;A;gsw;103;122;20.15;7pt 2rb 3as 1st 1-6fg 5-5ft
20151228;4026;SG;Stuckey, Rodney;;15.75;$4,300;ind;H;atl;93;87;25.22;6pt 5rb 1as 1st 2-7fg 2-2ft
20151228;4036;SG;Young, Nick;;15.75;$3,500;lal;A;cha;98;108;15.93;11pt 1rb 2as 2to 3trey 3-6fg 2-3ft
20151228;3760;SG;Green, Gerald;;15.75;$4,500;mia;H;bkn;105;111;33.22;7pt 3rb 2as 1st 1to 1trey 2-11fg 2-2ft
20151228;4627;SG;Oladipo, Victor;;14;$5,700;orl;H;nor;104;89;25.50;4pt 6as 1st 2to 2-7fg
20151228;3637;PG;Harris, Devin;;14;$3,600;dal;H;mil;103;93;21.68;3pt 2rb 3as 2st 1-5fg 1-2ft
20151228;4199;SG;Temple, Garrett;1;13.75;$4,900;was;H;lac;91;108;39.23;6pt 3rb 2as 1st 2to 2-9fg 2-4ft
20151228;4083;SG;Rush, Brandon;1;13.75;$3,500;gsw;H;sac;122;103;13.28;6pt 3rb 1as 1bl 1to 2trey 2-3fg
20151228;4807;PG;Neto, Raul;1;13.25;$3,200;uta;H;phi;95;91;24.75;7pt 1rb 1as 1st 1bl 2to 1trey 2-3fg 2-2ft
20151228;3861;SG;Redick, J.J.;1;13.25;$5,100;lac;A;was;108;91;24.37;7pt 1rb 2as 1st 1to 1trey 3-8fg
20151228;4575;PG;Carter-Williams, Michael;1;13.25;$6,700;mil;A;dal;93;103;21.22;8pt 5rb 2to 4-8fg
20151228;4262;SG;Anderson, James;;13;$3,000;sac;A;gsw;103;122;22.25;5pt 4rb 1as 1st 1to 2-8fg 1-1ft
20151228;4534;SG;Thompson, Hollis;;12.5;$3,600;phi;A;uta;91;95;33.32;4pt 4rb 1as 1st 1to 1trey 1-6fg 1-1ft
20151228;4756;SG;Johnson, Tyler;;12.5;$3,700;mia;H;bkn;105;111;17.70;2pt 4rb 1as 1st 1bl 1-6fg
20151228;3872;PG;Rondo, Rajon;1;12.25;$8,400;sac;A;gsw;103;122;17.60;4pt 3rb 2as 1st 1to 2-6fg 0-2ft
20151228;4701;SG;Ingles, Joe;;12;$3,200;uta;H;phi;95;91;19.78;8pt 2rb 1as 2to 2trey 3-7fg
20151228;4193;SG;Green, Danny;1;11.5;$4,000;sas;H;min;101;95;21.30;6pt 1as 1st 1bl 3-7fg
20151228;4831;PG;McConnell, T.J.;;11;$3,600;phi;A;uta;91;95;11.75;2pt 2rb 2as 2st 1to 0-3fg 2-2ft
20151228;4549;SG;Ross, Terrence;;10.5;$4,200;tor;A;chi;97;104;30.02;6pt 2rb 1bl 3-9fg
20151228;4569;PG;Canaan, Isaiah;1;10.5;$4,200;phi;A;uta;91;95;17.37;4pt 4rb 1as 1-6fg 2-4ft
20151228;4514;SG;Lamb, Jeremy;;10;$4,000;cha;H;lal;108;98;11.88;2pt 2rb 1as 2st 1-3fg 0-1ft
20151228;3544;SG;Jones, James;;9.75;$3,100;cle;A;pho;101;97;12.93;3pt 3rb 1as 1st 2to 1trey 1-4fg
20151228;4483;SG;Rivers, Austin;;9.5;$3,500;lac;A;was;108;91;18.60;4pt 2as 2st 3to 1-4fg 2-3ft
20151228;4397;SG;Shumpert, Iman;;9.25;$3,800;cle;A;pho;101;97;21.47;5pt 3rb 1as 3to 1trey 2-3fg
20151228;4699;PG;Payton, Elfrid;1;8.75;$6,200;orl;H;nor;104;89;21.95;6pt 3rb 2to 3-5fg
20151228;4129;SG;Weems, Sonny;;8.25;$3,000;pho;H;cle;97;101;10.75;2pt 3rb 2as 1to 1-2fg
20151228;3789;PG;Price, Ronnie;;8;$3,300;pho;H;cle;97;101;13.78;0pt 2rb 1as 2st 0-4fg
20151228;3547;SG;Korver, Kyle;1;8;$4,000;atl;A;ind;87;93;28.72;2pt 2rb 2bl 1to 1-9fg
20151228;4865;SG;Patterson, Lamar;;7.75;$3,000;atl;A;ind;87;93;10.67;5pt 1rb 1st 2to 1trey 2-3fg
20151228;4546;PG;Prigioni, Pablo;;7.5;$3,000;lac;A;was;108;91;20.73;2pt 2rb 1as 1st 1to 1-1fg
20151228;4703;SG;Stauskas, Nik;;6.5;$3,400;phi;A;uta;91;95;25.38;0pt 2rb 2as 1bl 2to 0-6fg
20151228;4589;SG;McLemore, Ben;1;6.25;$3,700;sac;A;gsw;103;122;21.03;3pt 3rb 1to 1-5fg 1-2ft
20151228;3974;SG;Belinelli, Marco;;6;$3,600;sac;A;gsw;103;122;21.80;3pt 2rb 1as 2to 1-4fg 1-2ft
20151228;4595;PG;Schroder, Dennis;;5.75;$5,000;atl;A;ind;87;93;11.73;4pt 1rb 1as 2to 2-8fg
20151228;4846;SG;Vaughn, Rashad;;5.25;$3,000;mil;A;dal;93;103;14.63;0pt 3rb 1as 0-2fg
20151228;4178;PG;Douglas, Toney;;5;$3,000;nor;A;orl;89;104; 2.03;0pt 2as 1st 0-1fg
20151228;3678;PG;Udrih, Beno;;5;$3,700;mia;H;bkn;105;111;13.73;2pt 2as 1-5fg
20151228;4776;SG;Hezonja, Mario;;5;$3,000;orl;H;nor;104;89;11.60;5pt 1to 1trey 2-5fg
20151228;4077;SG;Gordon, Eric;1;4.5;$5,200;nor;A;orl;89;104;24.37;3pt 1bl 2to 1trey 1-6fg
20151228;4405;PG;Joseph, Cory;;4.25;$3,900;tor;A;chi;97;104;13.03;3pt 1rb 1-3fg 1-2ft
20151228;4876;PG;Jones, Tyus;;3.5;$3,000;min;A;sas;95;101;11.43;2pt 2as 3to 1-2fg
20151228;3538;PG;Hinrich, Kirk;;1.5;$3,200;chi;H;tor;104;97; 9.47;0pt 1as
20151228;4500;PG;Marshall, Kendall;;1.5;$3,300;phi;A;uta;91;95; 4.12;2pt 1to 1-2fg
20151228;3514;PG;Barbosa, Leandro;;0;$3,100;gsw;H;sac;122;103;DNP;
20151228;4788;SG;Richardson, Josh;;0;$3,000;mia;H;bkn;105;111;DNP;
20151228;4729;PG;Ennis, Tyler;;0;$3,000;mil;A;dal;93;103;DNP;
20151228;4501;SG;Cunningham, Jared;;0;$3,100;cle;A;pho;101;97;DNP;
20151228;4377;PG;Mack, Shelvin;;0;$3,000;atl;A;ind;87;93;DNP;
20151228;4485;PG;Roberts, Brian;;0;$3,000;cha;H;lal;108;98;DNP;
20151228;3574;PG;Williams, Maurice;;0;$4,300;cle;A;pho;101;97;DNP;
20151228;4540;SG;Jenkins, John;;0;$3,000;dal;H;mil;103;93;DNP;
20151228;4719;PG;Cotton, Bryce;;0;$3,000;pho;H;cle;97;101;DNP;
20151228;4803;PG;Huertas, Marcelo;;0;$3,000;lal;A;cha;98;108;DNP;
20151228;4435;PG;Sloan, Donald;;0;$3,100;bkn;A;mia;111;105;DNP;
20151228;4364;SG;Moore, E'Twaun;;0;$3,000;chi;H;tor;104;97;DNP;
20151228;3652;SG;Martin, Kevin;;0;$4,000;min;A;sas;95;101;DNP;
20151228;4779;PG;Harrison, Aaron;;0;$3,000;cha;H;lal;108;98;DNP;
20151228;4593;SG;Goodwin, Archie;;0;$3,000;pho;H;cle;97;101;DNP;
20151228;4300;SG;Neal, Gary;;0;$4,000;was;H;lac;91;108;DNP;
20151228;3041;PG;Miller, Andre;;0;$3,000;min;A;sas;95;101;DNP;
20151228;4586;PG;McCallum, Ray;;0;$3,000;sas;H;min;101;95;DNP;
20151228;4791;PG;Wright, Delon;;0;$3,000;tor;A;chi;97;104;DNP;
20151228;4558;SG;Holiday, Justin;;0;$3,000;atl;A;ind;87;93;DNP;
